path,class_folder,file_name,size_bytes,readable,error,width,height,mode,channels,aspect_ratio,mean_intensity,std_intensity,min_intensity,max_intensity,ink_ratio,n_ink_components,sha256,phash,sha_group_id,sha_group_size,is_sha_canonical,sha_group_spans_classes,near_dup_group_id,near_dup_group_size,near_dup_group_spans_classes
185/be_001sg_2_391.jpg,185,be_001sg_2_391.jpg,797,True,,19,20,L,1,0.95,154.8395,124.0155,0,255,0.3921,1,1dffd99634c7851ef39f078ce0a82d22af488b612d391bab24949514a04eae64,d88625069565deb7,7056,1,True,False,7056,1,False
185/be_001sg_2_400.jpg,185,be_001sg_2_400.jpg,859,True,,19,20,L,1,0.95,153.5737,124.2044,0,255,0.3974,1,6907bd76e6095c16305ee23d22089e1bb829548a8a64f6e00e0da7564791316a,da8205a696f5ce95,24591,1,True,False,24591,1,False
185/be_001sg_2_436.jpg,185,be_001sg_2_436.jpg,845,True,,19,21,L,1,0.9048,157.0677,123.482,0,255,0.3835,1,d804f281f86973e978e534746495e88473b6ef45501f69ed1319d37c582f6738,d88605279665ee97,50779,1,True,False,50779,1,False
185/be_001sg_2_441.jpg,185,be_001sg_2_441.jpg,890,True,,19,20,L,1,0.95,150.1263,124.8074,0,255,0.4105,1,d0f228d7e7ebf2396c7cea7dddc94ea5f82e3836084c467c1a3ec5a0e3a9ecdf,da8601269e75ceb5,49141,1,True,False,49141,1,False
185/be_001sg_2_46.jpg,185,be_001sg_2_46.jpg,899,True,,19,21,L,1,0.9048,157.0902,123.3668,0,255,0.3835,1,c45dc8a8af770e3875a18c6848d7bffa7e23f74edfd806c4d8e42fbf40bacc28,d88601279e75ee95,46128,1,True,False,46128,1,False
185/be_001sg_2_58.jpg,185,be_001sg_2_58.jpg,835,True,,19,21,L,1,0.9048,154.5539,124.0493,0,255,0.3935,1,35bb89f2c376e27a245b778fd4fb5244de057a12e036c09d3c1a11447b3444cc,d88605259e75ee95,12578,1,True,False,12578,1,False
185/be_001sg_2_77.jpg,185,be_001sg_2_77.jpg,841,True,,19,20,L,1,0.95,150.1684,124.8952,0,255,0.4105,1,daf53dd87067f31ff961926f23ab57e40a571566bc73df3a72ce197dc3ab7ea0,d88605269d65ceb7,51457,1,True,False,51457,1,False
185/be_001sg_2_89.jpg,185,be_001sg_2_89.jpg,888,True,,19,20,L,1,0.95,154.8184,123.8483,0,255,0.3921,1,40d6b5058ca7c425b3f08f2a50b0a194ab26f3cc92c5efaf9ac3045122ce1032,d8860125de75ee95,15264,1,True,False,15264,1,False
185/be_001sg_4_19.jpg,185,be_001sg_4_19.jpg,828,True,,19,21,L,1,0.9048,154.4962,124.0443,0,255,0.3935,1,8a22d49779ff7240f84585725f4e845cd35d385cb936080fe1ba6e440218160b,d88605679a75ae95,32402,1,True,False,32402,1,False
185/be_001sg_4_42.jpg,185,be_001sg_4_42.jpg,836,True,,19,20,L,1,0.95,156.1842,123.6762,0,255,0.3868,1,d3e214e816536176d6fef161609f13e85a9e5a01e8c5a6a805f5274630393813,da8605679665ce95,49821,1,True,False,49821,1,False
185/be_001sg_4_47.jpg,185,be_001sg_4_47.jpg,797,True,,19,21,L,1,0.9048,155.1529,123.8924,0,255,0.391,1,1a16bfd187360a76d18c68bb535632f08a943862e749f625d7db152d9d62415a,d88605679a75ce95,6162,1,True,False,6162,1,False
185/be_001sg_4_66.jpg,185,be_001sg_4_66.jpg,938,True,,19,20,L,1,0.95,149.4684,124.8903,0,255,0.4132,1,e4721b45a1ce5460a5bcc4c8b746f200c4ad0e02d61473eefbdb2270dde45e02,d89605059565cebf,53680,1,True,False,53680,1,False
185/be_001sg_5_109.jpg,185,be_001sg_5_109.jpg,879,True,,19,21,L,1,0.9048,157.6491,123.1794,0,255,0.381,1,62debb4a444c68c797b79d1cf9c9733337eabc8346891f5860668b2924bd7c27,d8860527966dceb5,23108,1,True,False,23108,1,False
185/be_001sg_5_119.jpg,185,be_001sg_5_119.jpg,881,True,,19,20,L,1,0.95,150.8368,124.6845,0,255,0.4079,1,90ea26ec91c68a22c20cbb39babfee820aad658327820ea66fe547a115c92531,d89605049aed8ebf,34032,1,True,False,34032,1,False
185/be_001sg_5_141.jpg,185,be_001sg_5_141.jpg,805,True,,19,20,L,1,0.95,151.5184,124.7307,0,255,0.4053,1,623cfda69e81ba9f74146d501f09b7249c62858b1ce5891b183d5e28d735eb57,da8601269a65cebf,22965,1,True,False,22965,1,False
185/be_001sg_5_149.jpg,185,be_001sg_5_149.jpg,844,True,,19,21,L,1,0.9048,157.6817,123.2918,0,255,0.381,1,4bd9b769926ce0f48e0ee1012479534db8018c88db403791bdd0a94192508c69,d88605679665ee95,17800,1,True,False,17800,1,False
185/be_001sg_5_175.jpg,185,be_001sg_5_175.jpg,880,True,,19,21,L,1,0.9048,157.5965,123.2669,0,255,0.381,1,2a8ca0ece4e1ada5a7ab3ef373ab56e2b48b2d7a223480dfc4fd13acec53c4e6,d8860527c625cebf,9919,1,True,False,9919,1,False
185/be_001sg_5_182.jpg,185,be_001sg_5_182.jpg,803,True,,19,20,L,1,0.95,149.5263,125.1031,0,255,0.4132,1,10cd3ff3954b996ec973296b9a4f94c58add31bc66682b1bf64b47f79c6e3eab,da8601069a65debf,3920,1,True,False,3920,1,False
185/be_001sg_5_198.jpg,185,be_001sg_5_198.jpg,896,True,,19,21,L,1,0.9048,154.5414,124.0393,0,255,0.3935,1,1ee77a50944fe83f90709e9ffb0f15b4d704a6ce0ac134cb93eed4ead5f5d4f7,d88605659665ce9f,7270,1,True,False,7270,1,False
185/be_001sg_5_217.jpg,185,be_001sg_5_217.jpg,833,True,,19,21,L,1,0.9048,155.1153,123.9073,0,255,0.391,1,38818ebe8b3050d870f0252f3e6e33ad268526e51484f93529dad3d059b1f912,d88605279e65ce97,13303,1,True,False,13303,1,False
185/be_001sg_5_232.jpg,185,be_001sg_5_232.jpg,882,True,,19,20,L,1,0.95,146.8079,125.4165,0,255,0.4237,1,6694a69cf77b2b457496b7c675a632f9249aea9f2d43e4fd7d90cc87a41bbfdb,d88605869565deb7,24016,1,True,False,24016,1,False
185/be_001sg_5_237.jpg,185,be_001sg_5_237.jpg,883,True,,19,21,L,1,0.9048,152.5163,124.39,0,255,0.401,1,2000c653d9af02f62685661e2720b554015d5e6df6953f14c68c47edb1ffee1f,d886052dd625ce9f,7519,1,True,False,7519,1,False
185/be_001sg_5_246.jpg,185,be_001sg_5_246.jpg,801,True,,19,20,L,1,0.95,150.8368,124.8171,0,255,0.4079,1,746694112e72169accb96ee464f2880268cbf571aab18968c9a0abe3a03c7e5d,d88605269d67ce97,27301,1,True,False,27301,1,False
185/be_001sg_5_38.jpg,185,be_001sg_5_38.jpg,893,True,,19,21,L,1,0.9048,155.0777,123.8062,0,255,0.391,1,3a79d237392fdfad4896d5cffab90a92cb4f6aafd76c67097111250b1e5f4aac,d8860565d625ce9f,13753,1,True,False,13753,1,False
185/be_001sg_5_58.jpg,185,be_001sg_5_58.jpg,842,True,,19,20,L,1,0.95,154.2237,124.1416,0,255,0.3947,1,1c77718e2bd8d17537cc2383282f44d89a37daa14df467c751c31a2305039a20,d8860526d767ce95,6718,1,True,False,6718,1,False
185/be_001sg_5_65.jpg,185,be_001sg_5_65.jpg,837,True,,19,20,L,1,0.95,148.8474,125.0218,0,255,0.4158,1,0aeee5acc8df81ed7c7b06034e84218ff97d79c1ec5f4eba958940e6abe13225,d88601469e65cebf,2542,1,True,False,2542,1,False
185/be_001sg_5_88.jpg,185,be_001sg_5_88.jpg,830,True,,18,21,L,1,0.8571,144.8915,125.7146,0,255,0.4312,1,2b18371b36986867308b490052b9bcde6712a94bf7a44101e1d9e7b88a10d802,d81607259665ce9f,10058,1,True,False,10058,1,False
185/be_001tg_2_154.jpg,185,be_001tg_2_154.jpg,1200,True,,27,31,L,1,0.871,161.6249,122.2538,0,255,0.3656,1,fc05ea9c2e7ae765b6b718dd241911c591400ba64c358580a4e4e3df2b61d596,d8860127966dceb7,59223,1,True,False,59223,1,False
185/be_001tg_2_181.jpg,185,be_001tg_2_181.jpg,1146,True,,28,30,L,1,0.9333,157.4786,123.4332,0,255,0.3821,1,a667749cd3804462d7c4dbde89a95f7d467f3873315818cf26b7a6861d873637,d886052e9665ce9f,39037,1,True,False,39037,1,False
185/be_001tg_2_20.jpg,185,be_001tg_2_20.jpg,1370,True,,30,31,L,1,0.9677,154.0419,124.0986,0,255,0.3957,1,ddfbfea091d627af5cebe54729e9d607cf534f675328dc6bcdffa3b47985d88a,d8128567ceb52e1d,52142,1,True,False,52142,1,False
185/be_001tg_2_216.jpg,185,be_001tg_2_216.jpg,1072,True,,28,30,L,1,0.9333,157.1381,123.536,0,255,0.3833,1,4d58435ed9f687c1fd91091da81cfcac7d21d5ce780dc05df0fd15781f8830c8,d8860526de65ceb5,18138,1,True,False,18138,1,False
185/be_001tg_2_232.jpg,185,be_001tg_2_232.jpg,1157,True,,29,30,L,1,0.9667,164.0402,121.6766,0,255,0.3563,1,99fd31b84fc6ae19a08e2f86ea9ec6b8b46d34aeac0964d1cea2e158c34e2d03,d88605279e65ce97,36136,1,True,False,36136,1,False
185/be_001tg_2_235.jpg,185,be_001tg_2_235.jpg,1170,True,,28,30,L,1,0.9333,157.7452,123.3275,0,255,0.381,1,8ca40b851aabf2e6f8fe1db22560548134400b2b786cae93958bfeeb3c57702c,d88603269667ceb7,32991,1,True,False,32991,1,False
185/be_001tg_2_278.jpg,185,be_001tg_2_278.jpg,1169,True,,28,31,L,1,0.9032,161.1671,122.4456,0,255,0.3675,1,4d8031b387d4466490279f4800f9f351548605543f636e87912e32ead6e66edd,da8605279e65ce95,18182,1,True,False,18182,1,False
185/be_001tg_2_283.jpg,185,be_001tg_2_283.jpg,1106,True,,28,30,L,1,0.9333,156.2333,123.7337,0,255,0.3869,1,d461283c2493542d15cf1a319f959a008ab37f77127e9448dbb32b7e23ba0c94,d88605269f65ceb5,49947,1,True,False,49947,1,False
185/be_001tg_2_310.jpg,185,be_001tg_2_310.jpg,1114,True,,29,30,L,1,0.9667,165.4989,121.2838,0,255,0.3506,1,3300833b4970073a3cb733994345f4b525f77246c0d760a1fd5d88951f8c6f3d,d88605269e75ceb5,11930,1,True,False,11930,1,False
185/be_001tg_2_329.jpg,185,be_001tg_2_329.jpg,1261,True,,28,31,L,1,0.9032,159.0553,122.8559,0,255,0.3756,1,bdf40b127ff772be81fd4929e24ac21eff2876f0db142a413fe4994765b4a8ad,d88607279627ce97,44653,1,True,False,44653,1,False
185/be_001tg_2_340.jpg,185,be_001tg_2_340.jpg,1118,True,,28,30,L,1,0.9333,155.6536,123.9214,0,255,0.3893,1,b620d1d64c2b66409789e91fdda8810d9fda5d6950452ec49d4dc35ed01c735f,d88601679665ceb7,42789,1,True,False,42789,1,False
185/be_001tg_2_367.jpg,185,be_001tg_2_367.jpg,1120,True,,28,30,L,1,0.9333,158.956,123.0648,0,255,0.3762,1,6c9addf8b852e709b454dc083942faf8ffacf05db4761dd0a4b6d75c8689350c,d88605279a75ceb5,25464,1,True,False,25464,1,False
185/be_001tg_2_389.jpg,185,be_001tg_2_389.jpg,1178,True,,29,30,L,1,0.9667,165.4954,121.2075,0,255,0.3506,1,fb7ed8b3e9828731f9dd7bdf7ded2f2160d44ad1e83674b210cc7b285e1eb17c,d88605069f65ceb7,59105,1,True,False,59105,1,False
185/be_001tg_2_398.jpg,185,be_001tg_2_398.jpg,1209,True,,28,31,L,1,0.9032,163.4724,121.6773,0,255,0.3583,1,10b0adb1366b1c959b46e946443f5e294497d95569cc4cd1b7331286f499ee72,da0605659675ce9d,3897,1,True,False,3897,1,False
185/be_001tg_2_434.jpg,185,be_001tg_2_434.jpg,1257,True,,28,31,L,1,0.9032,157.6198,123.2782,0,255,0.3813,1,2ccd2df385c3a7789588560beb7a9342d9e1ea885ee7adc45df786a3ea0579c0,d88605279e65ce9d,10430,1,True,False,10430,1,False
185/be_001tg_2_439.jpg,185,be_001tg_2_439.jpg,1200,True,,28,30,L,1,0.9333,160.4714,122.6481,0,255,0.3702,1,acfd6a88f8011c4de8fc9397f2a1d210d7cd2fbf1c7bdcdbc3710d800ab56df4,d8860d669665ce97,40650,1,True,False,40650,1,False
185/be_001tg_2_46.jpg,185,be_001tg_2_46.jpg,1213,True,,28,31,L,1,0.9032,161.7558,122.2501,0,255,0.3652,1,0111c7116f57e6b6e17e036f64607d929ce0c75db5841e1733d5a4786418a7fb,d88605279be5ce95,243,1,True,False,243,1,False
185/be_001tg_2_58.jpg,185,be_001tg_2_58.jpg,1193,True,,28,30,L,1,0.9333,159.8845,122.793,0,255,0.3726,1,c2531982f3f39ebb12e7141308bf138bf5aaf49cf13b25c0ccef4c2caf8c57c7,d8860d26946dceb7,45675,1,True,False,45675,1,False
185/be_001tg_2_77.jpg,185,be_001tg_2_77.jpg,1172,True,,28,31,L,1,0.9032,157.3802,123.4503,0,255,0.3825,1,7179ef7eef4188d68cef52f651dede0c1dc3cfb546ba203f3cf6778ef4a2860d,d88605279e35ceb5,26624,1,True,False,26624,1,False
185/be_001tg_2_89.jpg,185,be_001tg_2_89.jpg,1197,True,,28,31,L,1,0.9032,163.7834,121.6891,0,255,0.3571,1,82d8f74dbacf37557476236bb84a84c97b3113922a0580bc2e3e4edeeadd288e,d88607079667ce97,30704,1,True,False,30704,1,False
185/be_001tg_4_19.jpg,185,be_001tg_4_19.jpg,1204,True,,28,30,L,1,0.9333,154.9845,123.9097,0,255,0.3917,1,f2317377eb302b29105c6314c7b7f34940bbfa22d05ba209855f714e721f3586,d886012697a7ceb7,56936,1,True,False,56936,1,False
185/be_001tg_4_43.jpg,185,be_001tg_4_43.jpg,1126,True,,29,30,L,1,0.9667,163.1609,121.9729,0,255,0.3598,1,8f10e12400eea36bd43725db296f1a8ab38f6266323f1cd51d41208861973499,d88605269e65ceb7,33599,1,True,False,33599,1,False
185/be_001tg_4_48.jpg,185,be_001tg_4_48.jpg,1261,True,,29,31,L,1,0.9355,164.3437,121.4388,0,255,0.3548,1,3aa6b2793ff7971e8635947097671b1ecab201ba13e0cfcd1ee06d36ed6c757b,d88607279665ce97,13802,1,True,False,13802,1,False
185/be_001tg_4_67.jpg,185,be_001tg_4_67.jpg,1130,True,,29,30,L,1,0.9667,165.231,121.3272,0,255,0.3517,1,e692ad53001051f65663bfa424864ad405789138d53d302f1bcec9650a544311,d88605069f65ceb7,54169,1,True,False,54169,1,False
185/be_001tg_5_109.jpg,185,be_001tg_5_109.jpg,1190,True,,29,30,L,1,0.9667,161.631,122.3219,0,255,0.3655,1,14745e273136924d71eca684145bc06aa711ca9af9968ec1aa5923637f4e00b2,d88605279e65ce97,4783,1,True,False,4783,1,False
185/be_001tg_5_119.jpg,185,be_001tg_5_119.jpg,1183,True,,28,31,L,1,0.9032,153.2074,124.3748,0,255,0.3986,1,e0a27c5d63237c4841c730ba738f0c016a2c51db62858642a8218840527310cb,d886052796e5ceb5,52763,1,True,False,52763,1,False
185/be_001tg_5_141.jpg,185,be_001tg_5_141.jpg,1170,True,,28,31,L,1,0.9032,158.5472,123.1465,0,255,0.3779,1,90b2badc600ee3c3140f9a2996069ad02508819d951e936f94bb54640a0678db,d886052796f5ce95,33986,1,True,False,33986,1,False
185/be_001tg_5_149.jpg,185,be_001tg_5_149.jpg,1190,True,,29,31,L,1,0.9355,166.6263,120.8181,0,255,0.3459,1,18b72c532036c811adb605364a6521c39b7c492a3766b8c4c8886cbbd36437a6,d88605279ee5ce95,5804,1,True,False,5804,1,False
185/be_001tg_5_177.jpg,185,be_001tg_5_177.jpg,1219,True,,28,31,L,1,0.9032,159.0714,122.9084,0,255,0.3756,1,2e93fc2fbaa604e1119138af27c2eb61e4fc63495d1b852cfbcab7f23514f802,d886070e9667ce97,10847,1,True,False,10847,1,False
185/be_001tg_5_185.jpg,185,be_001tg_5_185.jpg,1209,True,,29,31,L,1,0.9355,166.1146,120.9526,0,255,0.3482,1,2e20bfcc35c127968a5b5de1312d299073bd26b2f40287300c58cc5bf8211d55,d88605269e75ce9d,10744,1,True,False,10744,1,False
185/be_001tg_5_202.jpg,185,be_001tg_5_202.jpg,1221,True,,28,31,L,1,0.9032,155.5783,123.7816,0,255,0.3894,1,f4a13b715d580e9c459ad9c62cb067d6c2ac85e23087e69e6b8c55a82eb6e320,d88603279637ce97,57530,1,True,False,57530,1,False
185/be_001tg_5_223.jpg,185,be_001tg_5_223.jpg,1188,True,,29,31,L,1,0.9355,165.2881,121.2364,0,255,0.3515,1,f094aef23a48e569a116302d5f2c4ccd57a527eae4788d0238f28f7f5711374d,d886052796e5ceb5,56540,1,True,False,56540,1,False
185/be_001tg_5_239.jpg,185,be_001tg_5_239.jpg,1182,True,,29,31,L,1,0.9355,163.3003,121.8428,0,255,0.3593,1,86ac1be497b5e5ba6a0db37df5a8fe9d3daae0b9398df95be6165c09df8afba3,d88605279ee5ce95,31603,1,True,False,31603,1,False
185/be_001tg_5_244.jpg,185,be_001tg_5_244.jpg,1100,True,,28,30,L,1,0.9333,158.6262,123.1657,0,255,0.3774,1,3ca4f915444948afc49bfe40c37e62cd1a3d2e3d969972ad84231c6e27421403,d88605269f65ceb5,14284,1,True,False,14284,1,False
185/be_001tg_5_253.jpg,185,be_001tg_5_253.jpg,1127,True,,29,30,L,1,0.9667,164.0747,121.6807,0,255,0.3563,1,3e02b4b7274dcb93bd9c9de3d06fb5df7d408909c264acad821d8159ba63a975,d88605069f65ceb7,14598,1,True,False,14598,1,False
185/be_001tg_5_39.jpg,185,be_001tg_5_39.jpg,1190,True,,29,31,L,1,0.9355,166.6274,120.8214,0,255,0.3459,1,bb1a6018b8fb52e63d4fdc3afadee637792dace1d594953ce8b2554a8e8760d3,d88605279ee5ce95,43974,1,True,False,43974,1,False
185/be_001tg_5_59.jpg,185,be_001tg_5_59.jpg,1222,True,,28,31,L,1,0.9032,156.1647,123.6621,0,255,0.3871,1,970392858e3fcea242c9aab0f7759825a7b31384203c445d05baef04f4b55727,d88607279675ce95,35456,1,True,False,35456,1,False
185/be_001tg_5_66.jpg,185,be_001tg_5_66.jpg,1219,True,,28,31,L,1,0.9032,158.1889,123.1284,0,255,0.379,1,a412fda834725ac1bb9c4eb7d71c91bf622f6c9c4f7c3df2c26319b77de8e36d,d88607279665ce97,38503,1,True,False,38503,1,False
185/be_001tg_5_88.jpg,185,be_001tg_5_88.jpg,1168,True,,28,31,L,1,0.9032,162.6244,122.038,0,255,0.3618,1,c598ab7fc1cc8c13d8e3c19f8aeef315e23ad223b810753596829ff92598270d,da8605679665ce95,46446,1,True,False,46446,1,False
185/be_002sg_10_171.jpg,185,be_002sg_10_171.jpg,799,True,,17,19,L,1,0.8947,147.5046,125.208,0,255,0.4211,1,1be9cbb01b18eeb795449040737f211b75f549922d49792f2205fd439a918e8c,d8860b2698a7ce9f,6587,1,True,False,6587,1,False
185/be_002sg_10_19.jpg,185,be_002sg_10_19.jpg,739,True,,17,18,L,1,0.9444,147.3725,125.2814,0,255,0.4216,1,ce8083eb1184dd94080780cda2dde52dcdd6025418ffd1709b2d6becc8f8638e,d88605079e75ce97,48577,1,True,False,48577,1,False
185/be_002sg_10_26.jpg,185,be_002sg_10_26.jpg,752,True,,17,18,L,1,0.9444,153.183,124.1706,0,255,0.3987,1,f97188e28be7719b6afc4d0daebdc780728ba827d17fbdc681f71bd2d14291b4,da8605649a65ceb7,58654,1,True,False,58654,1,False
185/be_002sg_10_37.jpg,185,be_002sg_10_37.jpg,648,True,,11,18,L,1,0.6111,133.9444,126.8002,0,255,0.4747,1,cc5123c93b4771ab59d127eee47e242fce5aceb3f8591f87c69b4d2f33b87ba7,dc9409619e75ce95,48065,1,True,False,48065,1,False
185/be_002sg_10_67.jpg,185,be_002sg_10_67.jpg,784,True,,17,19,L,1,0.8947,159.3375,122.7691,0,255,0.3746,1,86ef1e61c2aaa6aa579ff703751887ded6b1f4fd32c24480d5b3c21b1c1fc5f3,d88607668a65ceb7,31658,1,True,False,31658,1,False
185/be_002sg_10_84.jpg,185,be_002sg_10_84.jpg,741,True,,17,18,L,1,0.9444,149.9085,124.8362,0,255,0.4118,1,d7493b0d08c52b8adbe44dae0f6b95cb1b4eccd04af730dc02994e8f6ac999da,d886052596e7ce97,50620,1,True,False,50620,1,False
185/be_002sg_5_118.jpg,185,be_002sg_5_118.jpg,770,True,,17,18,L,1,0.9444,152.3497,124.373,0,255,0.402,1,5ae93c778c755b9508bd2c5200e7f730e81e7ffcf4422b4518e6db298c75adce,da8605649a75ce97,21296,1,True,False,21296,1,False
185/be_002sg_5_37.jpg,185,be_002sg_5_37.jpg,747,True,,17,18,L,1,0.9444,145.7288,125.5343,0,255,0.4281,1,72faf5c30f974cf266f613a5696f8066730dbb4828338283ccc4830dff99f530,d88605079ee5ce97,26968,1,True,False,26968,1,False
185/be_002sg_5_58.jpg,185,be_002sg_5_58.jpg,803,True,,17,19,L,1,0.8947,155.3994,123.6699,0,255,0.3901,1,9b3bbc745312a36752322ab921f90677c53f2d0cf73f8d61448301bd024b5594,d88605a68ae5ceb7,36418,1,True,False,36418,1,False
185/be_002sg_5_6.jpg,185,be_002sg_5_6.jpg,726,True,,16,18,L,1,0.8889,139.7882,126.2101,0,255,0.4514,1,0b6e9fc598c7b01e6d15263360841dd44c5737bc804880fb55c1b62b32d4e7a2,dc9601269467ce9f,2689,1,True,False,2689,1,False
185/be_002sg_5_70.jpg,185,be_002sg_5_70.jpg,786,True,,17,18,L,1,0.9444,153.9804,124.0395,0,255,0.3954,1,79ce27b8a13f63823f9fe6edec67f14b9655491753b40a4fd79d651b988bfb66,da8205e29f75ce15,28628,1,True,False,28628,1,False
185/be_002sg_5_77.jpg,185,be_002sg_5_77.jpg,733,True,,16,18,L,1,0.8889,142.4896,125.8792,0,255,0.441,1,82189b97305add59a10aea5360d2cb0c436f5863c8051524ee9ed567375a677a,dc8601279727ceb5,30521,1,True,False,30521,1,False
185/be_002sg_5_84.jpg,185,be_002sg_5_84.jpg,730,True,,16,18,L,1,0.8889,138.066,126.3521,0,255,0.4583,1,3bf779b4cd261180c4ac678c9c975949fdd2f88158c3285339f9294713ad86c4,dc8601679627ceb5,14110,1,True,False,14110,1,False
185/be_002sg_5_88.jpg,185,be_002sg_5_88.jpg,796,True,,17,19,L,1,0.8947,149.1393,124.948,0,255,0.4149,1,55c887325bca6194f21abb91b9cf14ac307be4caa796577833b0a626bc40ba41,d88605659ce5ea97,20151,1,True,False,20151,1,False
185/be_002sg_5_90.jpg,185,be_002sg_5_90.jpg,780,True,,17,18,L,1,0.9444,152.3497,124.3268,0,255,0.402,1,e4e960bd766e9dbc6b57a317ec2f538e061ce32d44df62ac7fa3ae8999c4c231,da8205669e65ce97,53795,1,True,False,53795,1,False
185/be_002sg_6_117.jpg,185,be_002sg_6_117.jpg,739,True,,16,19,L,1,0.8421,144.1349,125.7477,0,255,0.4342,1,473c31eec76e06f9dbe79fa329e457b88bc584e3d6f68318ab0b0f88e2d454e7,dc8403a79ae7ce91,16771,1,True,False,16771,1,False
185/be_002sg_6_130.jpg,185,be_002sg_6_130.jpg,807,True,,17,19,L,1,0.8947,150.6904,124.6668,0,255,0.4087,1,5fd9da4f8736afff6b0073463042528963839008bd21da49786f7bba090e1242,d894072a8a65cebf,22423,1,True,False,22423,1,False
185/be_002sg_6_133.jpg,185,be_002sg_6_133.jpg,745,True,,17,18,L,1,0.9444,150.6961,124.7117,0,255,0.4085,1,4859d3bfc309058cc2d836a98d93b800629d62e0fb0348934dfd7f5e80dd0b1a,d88605069e65eeb7,17012,1,True,False,17012,1,False
185/be_002sg_6_139.jpg,185,be_002sg_6_139.jpg,732,True,,16,18,L,1,0.8889,144.2222,125.7,0,255,0.434,1,b97a731e33a0e56eb8f4937cf5ffaff8de2577d22263aec5eed0fb901d114bc6,dc8623a695278eb5,43607,1,True,False,43607,1,False
185/be_002sg_6_141.jpg,185,be_002sg_6_141.jpg,741,True,,16,19,L,1,0.8421,145.8092,125.4591,0,255,0.4276,1,2d13fe276a0748c4144ab450c0988029e0e9df6aae5e69008b0d0f5418858a6e,dc86a125966b8e97,10483,1,True,False,10483,1,False
185/be_002sg_6_147.jpg,185,be_002sg_6_147.jpg,732,True,,13,19,L,1,0.6842,151.7126,124.4345,0,255,0.4049,1,6412259141894e061608ec01ee517e21b2631b460a43067c7db17ebfa8d98c07,dc860b24926bceaf,23396,1,True,False,23396,1,False
185/be_002sg_6_171.jpg,185,be_002sg_6_171.jpg,770,True,,17,18,L,1,0.9444,149.0784,124.999,0,255,0.415,1,9e3aa39b989f114cb9555476673b8daf7a43c4dd949bd05c7d4e376b9573934c,da8e05249e75ce95,37106,1,True,False,37106,1,False
185/be_002sg_6_233.jpg,185,be_002sg_6_233.jpg,770,True,,17,18,L,1,0.9444,154.8497,123.8675,0,255,0.3922,1,70de83e85471f6b63096d85659fd6b1a6ba023ed6f167e2d26afac92a16455fb,da8e05269a75ce95,26493,1,True,False,26493,1,False
185/be_002sg_6_245.jpg,185,be_002sg_6_245.jpg,778,True,,17,19,L,1,0.8947,152.1703,124.3759,0,255,0.4025,1,05675fea13479a09c2aac139cd7cc4be359a8cb7e54210cb21e08b0360658a34,d80605259e75ee9d,1252,1,True,False,1252,1,False
185/be_002sg_6_252.jpg,185,be_002sg_6_252.jpg,746,True,,13,19,L,1,0.6842,157.834,123.028,0,255,0.3806,1,071830069abb80f5e49f2cd52ace0796c91f86bef428ed387b6a92a65c4bb28a,da8605659e658e97,1656,1,True,False,1656,1,False
185/be_002sg_6_266.jpg,185,be_002sg_6_266.jpg,718,True,,17,18,L,1,0.9444,149.0915,125.0169,0,255,0.415,1,844e09c39ba99ee16442c13555c0722fe50866d40535447b56427760d747682d,da820527d275ce9d,31036,1,True,False,31036,1,False
185/be_002sg_6_32.jpg,185,be_002sg_6_32.jpg,750,True,,17,18,L,1,0.9444,148.1863,125.1301,0,255,0.4183,1,44553ba60f34f7c478a9342493240ee038fe40d08d93bc2dbb31f3559c33a467,d88605079f65ce97,16069,1,True,False,16069,1,False
185/be_002sg_6_44.jpg,185,be_002sg_6_44.jpg,698,True,,15,18,L,1,0.8333,146.2741,125.453,0,255,0.4259,1,a85f23fee10c506774fd5c02b87a35baa80d4a7ada5d5ec000f104f67127445c,988605279e67ce97,39539,1,True,False,39539,1,False
185/be_002sg_6_77.jpg,185,be_002sg_6_77.jpg,729,True,,17,18,L,1,0.9444,144.9216,125.6752,0,255,0.4314,1,66d6b46c734e53e77c788e6e241b533d7f58fc4225959bc2ec88fe902d859614,d88e05249ae5ee97,24076,1,True,False,24076,1,False
185/be_002sg_7_121.jpg,185,be_002sg_7_121.jpg,742,True,,17,18,L,1,0.9444,152.3562,124.4181,0,255,0.402,1,c4c860bbcda13a921d664091072492badea641c3d53cebb834ba719bd9923f6a,da8605069e67ce97,46231,1,True,False,46231,1,False
185/be_002sg_7_190.jpg,185,be_002sg_7_190.jpg,786,True,,17,19,L,1,0.8947,159.2941,122.7548,0,255,0.3746,1,6aa36344ba52732b265cf43ec37a0d97d62041ffe178b73e227218e91b166b8e,d81607648675ce9f,25000,1,True,False,25000,1,False
185/be_002sg_7_22.jpg,185,be_002sg_7_22.jpg,770,True,,17,18,L,1,0.9444,144.9248,125.5999,0,255,0.4314,1,448eed4c42cd6dada0e79d18759349879a9842cb4d874f151608f63dabed91a4,d88a05249e75ee97,16121,1,True,False,16121,1,False
185/be_002sg_7_223.jpg,185,be_002sg_7_223.jpg,739,True,,13,19,L,1,0.6842,153.7206,124.0431,0,255,0.3968,1,3544ba5eda9de60e6f28fd652f8bd7fa029c6d3aa2438cbb887ab7c8147449c4,d8840b669a67ce97,12478,1,True,False,12478,1,False
