path,ruling,correct_class,source,note,decided_at
199/bc_020tg_3_17.jpg,reassign,195,audit_app,san: →195,2026-09-24T13:52:57+00:00
199/bc_020tg_3_195.jpg,reassign,195,audit_app,san: →195,2026-09-24T13:52:57+00:00
199/bc_020tg_3_431.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
199/be_011sg_1_127.jpg,reassign,209,audit_app,san: →209,2026-09-24T13:52:57+00:00
199/bl_001sg_3_58.jpg,reassign,195,audit_app,san: →195,2026-09-24T13:52:57+00:00
199/bl_002sg_3_93.jpg,reassign,195,audit_app,san: →195,2026-09-24T13:52:57+00:00
199/bl_003tg_3_94.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
199/bl_004sg_7_113.jpg,reassign,195,audit_app,san: →195,2026-09-24T13:52:57+00:00
199/bl_005sg_11_9.jpg,reassign,240,audit_app,san: →240,2026-09-24T13:52:57+00:00
199/bl_005sg_3_125.jpg,reassign,195,audit_app,san: →195,2026-09-24T13:52:57+00:00
199/bl_005sg_9_252.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
199/bl_007sg_3_219.jpg,reassign,195,audit_app,san: →195,2026-09-24T13:52:57+00:00
200/bc_019sg_6_131.jpg,reassign,164,audit_app,งง: →164,2026-09-24T13:52:57+00:00
201/be_006sg_3_300.jpg,drop,,audit_app,งง: drop,2026-09-24T13:52:57+00:00
201/be_014tg_3_225.jpg,reassign,193,audit_app,งง: →193,2026-09-24T13:52:57+00:00
201/be_015tg_1_88.jpg,reassign,193,audit_app,งง: →193,2026-09-24T13:52:57+00:00
202/bc_014sg_3_45.jpg,reassign,197,audit_app,งง: →197,2026-09-24T13:52:57+00:00
202/bc_016tg_6_8.jpg,reassign,176,audit_app,งง: →176,2026-09-24T13:52:57+00:00
202/bc_018sg_4_194.jpg,reassign,197,audit_app,งง: →197,2026-09-24T13:52:57+00:00
202/bc_019sg_6_249.jpg,reassign,197,audit_app,งง: →197,2026-09-24T13:52:57+00:00
202/be_008sg_4_341.jpg,drop,,audit_app,งง: drop,2026-09-24T13:52:57+00:00
202/be_013tg_5_40.jpg,drop,,audit_app,งง: drop,2026-09-24T13:52:57+00:00
203/bc_002tg_10_187.jpg,reassign,183,audit_app,งง: →183,2026-09-24T13:52:57+00:00
203/bc_004sg_4_207.jpg,reassign,190,audit_app,งง: →190,2026-09-24T13:52:57+00:00
203/bc_004tg_4_312.jpg,reassign,183,audit_app,งง: →183,2026-09-24T13:52:57+00:00
205/bc_002sg_6_35.jpg,reassign,194,audit_app,งง: →194,2026-09-24T13:52:57+00:00
205/bc_002tg_5_142.jpg,reassign,197,audit_app,งง: →197,2026-09-24T13:52:57+00:00
205/bc_002tg_8_155.jpg,reassign,197,audit_app,งง: →197,2026-09-24T13:52:57+00:00
205/bc_004sg_3_259.jpg,drop,,audit_app,งง: drop,2026-09-24T13:52:57+00:00
205/bc_005sg_4_480.jpg,reassign,180,audit_app,งง: →180,2026-09-24T13:52:57+00:00
205/bc_007tg_3_138.jpg,reassign,180,audit_app,งง: →180,2026-09-24T13:52:57+00:00
205/bc_008tg_14_90.jpg,reassign,164,audit_app,งง: →164,2026-09-24T13:52:57+00:00
205/be_005sg_4_125.jpg,reassign,164,audit_app,งง: →164,2026-09-24T13:52:57+00:00
205/bl_008sg_2_9.jpg,drop,,audit_app,งง: drop,2026-09-24T13:52:57+00:00
205/bl_008sg_3_172.jpg,reassign,197,audit_app,งง: →197,2026-09-24T13:52:57+00:00
205/bl_009sg_3_149.jpg,drop,,audit_app,งง: drop,2026-09-24T13:52:57+00:00
209/bc_001sg_9_386.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_002sg_5_217.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_002sg_7_68.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_002tg_10_28.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_002tg_4_187.jpg,reassign,233,audit_app,"san: →233, งง: →233",2026-09-24T13:52:57+00:00
209/bc_002tg_5_313.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_002tg_8_255.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_004sg_3_63.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_004sg_4_120.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_004sg_4_2.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_004sg_4_239.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_005sg_4_409.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
209/bc_005sg_8_102.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
209/bc_005sg_8_53.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_005tg_7_135.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_006sg_3_241.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_006sg_3_375.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
209/bc_006tg_3_439.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_007sg_5_159.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_007tg_6_250.jpg,reassign,233,audit_app,"san: →233, งง: →233",2026-09-24T13:52:57+00:00
209/bc_008sg_11_21.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
209/bc_012sg_2_300.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_014sg_3_205.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_014sg_3_353.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_014sg_3_465.jpg,reassign,233,audit_app,san: →233,2026-09-24T13:52:57+00:00
209/bc_015sg_5_116.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_015sg_5_82.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_016sg_3_25.jpg,reassign,233,audit_app,san: →233,2026-09-24T13:52:57+00:00
209/bc_016sg_5_190.jpg,reassign,233,audit_app,san: →233,2026-09-24T13:52:57+00:00
209/bc_016sg_5_228.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_016tg_3_327.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_017sg_2_27.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_017sg_5_48.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_017sg_5_489.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_017sg_5_76.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_019sg_8_31.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bc_020sg_3_256.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/be_001tg_5_34.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
209/be_020tg_5_175.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
209/be_002tg_10_162.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/be_008tg_6_143.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
209/be_011tg_6_74.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
209/be_012sg_4_487.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/be_013sg_2_432.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
209/be_014sg_3_132.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
209/be_016sg_9_337.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bl_001sg_8_311.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bl_001tg_8_31.jpg,reassign,233,audit_app,san: →233,2026-09-24T13:52:57+00:00
209/bl_001tg_9_158.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
209/bl_002sg_10_132.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bl_002sg_10_260.jpg,reassign,233,audit_app,san: →233,2026-09-24T13:52:57+00:00
209/bl_003sg_7_177.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bl_003sg_7_412.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bl_003tg_7_431.jpg,reassign,233,audit_app,san: →233,2026-09-24T13:52:57+00:00
209/bl_004sg_11_238.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bl_005tg_7_92.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bl_006sg_8_141.jpg,reassign,233,audit_app,san: →233,2026-09-24T13:52:57+00:00
209/bl_007sg_1_3.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
209/bl_007tg_1_4.jpg,drop,,audit_app,งง: drop,2026-09-24T13:52:57+00:00
209/bl_008sg_3_144.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
209/bl_008sg_3_66.jpg,reassign,233,audit_app,งง: →233,2026-09-24T13:52:57+00:00
210/Copy of bc_008tg_11_118.jpg,reassign,168,audit_app,"san: →168, งง: →168, งเาะ: →168",2026-09-24T13:52:57+00:00
210/Copy of bc_008tg_11_168.jpg,reassign,168,audit_app,"san: →168, งง: →168, งเาะ: →168",2026-09-24T13:52:57+00:00
210/Copy of bc_008tg_11_3.jpg,reassign,168,audit_app,"san: →168, งง: →168, งเาะ: →168",2026-09-24T13:52:57+00:00
210/Copy of bc_008tg_11_31.jpg,reassign,168,audit_app,"san: →168, งง: →168, งเาะ: →168",2026-09-24T13:52:57+00:00
210/Copy of bc_008tg_8_312.jpg,reassign,168,audit_app,"san: →168, งง: →168, งเาะ: →168",2026-09-24T13:52:57+00:00
210/bc_004sg_3_106.jpg,reassign,168,audit_app,งเาะ: →168,2026-09-24T13:52:57+00:00
210/bc_004sg_3_25.jpg,reassign,230,audit_app,san: →230,2026-09-24T13:52:57+00:00
210/bc_005sg_8_17.jpg,reassign,168,audit_app,งเาะ: →168,2026-09-24T13:52:57+00:00
210/bc_007sg_5_153.jpg,reassign,168,audit_app,งเาะ: →168,2026-09-24T13:52:57+00:00
210/bc_007sg_6_155.jpg,drop,,audit_app,งเาะ: drop,2026-09-24T13:52:57+00:00
210/bc_008sg_13_21.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/bc_009sg_2_110.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/bc_012sg_4_274.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/bc_008sg_1_113.jpg,reassign,195,audit_app,งเาะ: →195,2026-09-24T13:52:57+00:00
210/bc_008sg_1_169.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/bc_009sg_2_246.jpg,reassign,168,audit_app,"san: →168, งเาะ: →168",2026-09-24T13:52:57+00:00
210/bc_012sg_2_255.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/bc_015tg_3_147.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/bc_015tg_3_201.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/bc_015tg_4_19.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/bc_018sg_4_169.jpg,reassign,168,audit_app,งเาะ: →168,2026-09-24T13:52:57+00:00
210/bc_018sg_4_440.jpg,reassign,199,audit_app,"san: →199, งเาะ: →199",2026-09-24T13:52:57+00:00
210/bc_019sg_6_230.jpg,drop,,audit_app,riri: drop,2026-09-24T13:52:57+00:00
210/bc_019sg_6_303.jpg,drop,,audit_app,riri: drop,2026-09-24T13:52:57+00:00
210/bc_019sg_6_65.jpg,reassign,195,audit_app,"riri: →195, งเาะ: →195",2026-09-24T13:52:57+00:00
210/bc_019sg_8_380.jpg,drop,,audit_app,งง: drop,2026-09-24T13:52:57+00:00
210/bc_019tg_6_238.jpg,reassign,199,audit_app,"san: →199, งเาะ: →199",2026-09-24T13:52:57+00:00
210/bc_019tg_6_3.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/bc_019tg_8_119.jpg,reassign,199,audit_app,san: →199,2026-09-24T13:52:57+00:00
210/bc_020sg_3_444.jpg,reassign,199,audit_app,riri: →199,2026-09-24T13:52:57+00:00
210/bc_020sg_4_85.jpg,reassign,199,audit_app,"san: →199, งเาะ: →199",2026-09-24T13:52:57+00:00
210/bc_020sg_7_50.jpg,reassign,195,audit_app,"san: →195, งเาะ: →195",2026-09-24T13:52:57+00:00
210/bc_020tg_2_21.jpg,reassign,216,audit_app,san: →216,2026-09-24T13:52:57+00:00
210/bc_020tg_3_117.jpg,reassign,168,audit_app,"san: →168, งง: →168, งเาะ: →168",2026-09-24T13:52:57+00:00
210/bc_020tg_3_131.jpg,reassign,199,audit_app,"san: →199, งเาะ: →199",2026-09-24T13:52:57+00:00
210/bc_020tg_3_138.jpg,reassign,199,audit_app,"san: →199, งเาะ: →199",2026-09-24T13:52:57+00:00
210/bc_020tg_3_14.jpg,drop,,audit_app,"san: unsure, งเาะ: drop",2026-09-24T13:52:57+00:00
210/bc_020tg_3_150.jpg,reassign,199,audit_app,"san: →199, งเาะ: →199",2026-09-24T13:52:57+00:00
210/bc_020tg_3_324.jpg,reassign,199,audit_app,"san: →199, งเาะ: →199",2026-09-24T13:52:57+00:00
210/bc_020tg_3_438.jpg,reassign,199,audit_app,"san: →199, งเาะ: →199",2026-09-24T13:52:57+00:00
210/bc_020tg_3_447.jpg,reassign,199,audit_app,"san: →199, งเาะ: →199",2026-09-24T13:52:57+00:00
210/bc_020tg_3_48.jpg,reassign,180,audit_app,"san: unsure, งเาะ: →180",2026-09-24T13:52:57+00:00
210/bc_020tg_3_6.jpg,drop,,audit_app,งเาะ: drop,2026-09-24T13:52:57+00:00
210/bc_020tg_3_84.jpg,drop,,audit_app,งเาะ: drop,2026-09-24T13:52:57+00:00
210/bc_020tg_4_158.jpg,reassign,199,audit_app,"san: →199, งเาะ: →199",2026-09-24T13:52:57+00:00
210/bc_020tg_4_214.jpg,drop,,audit_app,งเาะ: drop,2026-09-24T13:52:57+00:00
210/bc_020tg_4_24.jpg,drop,,audit_app,งเาะ: drop,2026-09-24T13:52:57+00:00
210/bc_020tg_4_245.jpg,drop,,audit_app,งเาะ: drop,2026-09-24T13:52:57+00:00
210/bc_020tg_4_28.jpg,drop,,audit_app,งเาะ: drop,2026-09-24T13:52:57+00:00
210/bc_020tg_4_349.jpg,drop,,audit_app,งเาะ: drop,2026-09-24T13:52:57+00:00
210/bc_020tg_4_414.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/bc_020tg_7_116.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
210/be_001sg_2_109.jpg,reassign,199,audit_app,san: →199,2026-09-24T13:52:57+00:00
210/be_001sg_2_131.jpg,drop,,audit_app,san: drop,2026-09-24T13:52:57+00:00
210/be_001sg_2_141.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001sg_2_182.jpg,reassign,199,audit_app,riri: →199,2026-09-24T13:52:57+00:00
210/be_001sg_2_199.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001sg_2_261.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001sg_2_343.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001sg_2_59.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001sg_2_83.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001sg_4_20.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001sg_4_74.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/be_001sg_5_150.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001sg_5_183.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001sg_5_199.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001sg_5_262.jpg,reassign,199,audit_app,san: →199,2026-09-24T13:52:57+00:00
210/be_001sg_5_66.jpg,reassign,199,audit_app,"riri: →199, งเาะ: →199",2026-09-24T13:52:57+00:00
210/be_001tg_2_109.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001tg_2_141.jpg,reassign,199,audit_app,san: →199,2026-09-24T13:52:57+00:00
210/be_001tg_2_182.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001tg_2_199.jpg,reassign,199,audit_app,san: →199,2026-09-24T13:52:57+00:00
210/be_001tg_2_259.jpg,reassign,199,audit_app,san: →199,2026-09-24T13:52:57+00:00
210/be_001tg_2_341.jpg,reassign,199,audit_app,san: →199,2026-09-24T13:52:57+00:00
210/be_001tg_2_59.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001tg_2_72.jpg,reassign,199,audit_app,san: →199,2026-09-24T13:52:57+00:00
210/be_001tg_2_83.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001tg_4_2.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001tg_4_20.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001tg_5_132.jpg,drop,,audit_app,งเาะ: drop,2026-09-24T13:52:57+00:00
210/be_001tg_5_150.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001tg_5_186.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001tg_5_203.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_001tg_5_269.jpg,reassign,199,audit_app,san: →199,2026-09-24T13:52:57+00:00
210/be_001tg_5_56.jpg,reassign,199,audit_app,san: →199,2026-09-24T13:52:57+00:00
210/be_001tg_5_67.jpg,reassign,199,audit_app,"งง: →199, งเาะ: →199",2026-09-24T13:52:57+00:00
210/be_001tg_5_72.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_002sg_5_100.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_002sg_5_5.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_002sg_5_89.jpg,reassign,199,audit_app,"งง: →199, งเาะ: →199",2026-09-24T13:52:57+00:00
210/be_002sg_6_201.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_002sg_6_260.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_002sg_6_45.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/be_002sg_7_125.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_002sg_7_213.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_002sg_7_290.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/be_015sg_1_285.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/be_002sg_7_321.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/be_002sg_7_89.jpg,drop,,audit_app,งเาะ: drop,2026-09-24T13:52:57+00:00
210/be_002sg_7_9.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_002sg_9_170.jpg,drop,,audit_app,งเาะ: drop,2026-09-24T13:52:57+00:00
210/be_002sg_9_204.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_002sg_9_71.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_002sg_9_75.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/be_005sg_4_91.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/be_017sg_7_239.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/be_020sg_2_44.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/be_002tg_10_176.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_002tg_10_78.jpg,reassign,228,audit_app,"san: →228, งเาะ: →228",2026-09-24T13:52:57+00:00
210/be_002tg_4_34.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_002tg_6_0.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_002tg_6_129.jpg,reassign,229,audit_app,"riri: →229, งง: →229",2026-09-24T13:52:57+00:00
210/be_002tg_6_163.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_002tg_7_105.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_002tg_7_113.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_002tg_7_170.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_002tg_7_200.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_002tg_7_273.jpg,drop,,audit_app,งเาะ: drop,2026-09-24T13:52:57+00:00
210/be_002tg_7_325.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/be_002tg_7_344.jpg,reassign,195,audit_app,"san: →195, งเาะ: →195",2026-09-24T13:52:57+00:00
210/be_002tg_7_353.jpg,reassign,199,audit_app,riri: →199,2026-09-24T13:52:57+00:00
210/be_002tg_9_225.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_002tg_9_44.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_002tg_9_465.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003sg_4_118.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_003sg_4_167.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_020sg_2_453.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003sg_4_440.jpg,reassign,227,audit_app,"san: →227, งเาะ: →227",2026-09-24T13:52:57+00:00
210/be_003sg_4_443.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_018sg_9_46.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_003sg_4_75.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_003sg_6_21.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_003sg_6_29.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_003sg_7_24.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_003sg_7_77.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_003sg_9_135.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_003sg_9_166.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_003sg_9_24.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/be_013sg_1_137.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/be_014sg_4_6.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/be_017sg_7_379.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/be_003sg_9_25.jpg,reassign,227,audit_app,งเาะ: →227,2026-09-24T13:52:57+00:00
210/be_003tg_2_111.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_2_128.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_2_14.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_2_32.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_4_127.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_4_169.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_4_188.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_4_241.jpg,reassign,229,audit_app,riri: →229,2026-09-24T13:52:57+00:00
210/be_003tg_4_248.jpg,reassign,199,audit_app,san: →199,2026-09-24T13:52:57+00:00
210/be_003tg_4_3.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_4_370.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_4_394.jpg,reassign,199,audit_app,san: →199,2026-09-24T13:52:57+00:00
210/be_003tg_4_468.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_4_74.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_8_128.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_8_164.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_8_18.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_8_209.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_8_214.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_8_224.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_8_338.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_8_342.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_8_368.jpg,reassign,199,audit_app,san: →199,2026-09-24T13:52:57+00:00
210/be_003tg_8_443.jpg,reassign,199,audit_app,san: →199,2026-09-24T13:52:57+00:00
210/be_003tg_8_85.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_9_122.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_9_13.jpg,reassign,199,audit_app,งเาะ: →199,2026-09-24T13:52:57+00:00
210/be_003tg_9_144.jpg,reassign,199,audit_app,riri: →199,2026-09-24T13:52:57+00:00
